order_id,quantity,item_name,choice_description,item_price,unit_price,choice_description_list,n_accompagnements
876,1,Chips and Guacamole,,4.45,4.45,,0
876,1,Chicken Burrito,[Roasted Chili Corn Salsa],8.75,8.75,['RoastedChiliCornSalsa'],1
877,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'Lettuce']",4
877,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'PintoBeans', 'SourCream', 'Cheese', 'Lettuce']",6
878,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'Cheese', 'Lettuce']",4
878,1,Chips and Guacamole,,4.45,4.45,,0
879,1,Steak Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream]]",9.25,9.25,"['TomatilloRedChiliSalsa', 'Rice', 'Cheese', 'SourCream']",4
879,1,Veggie Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Sour Cream]]",8.75,8.75,"['FreshTomatoSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'Cheese', 'SourCream']",6
879,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Black Beans, Cheese, Guacamole]]",11.25,11.25,"['FreshTomatoSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'Cheese', 'Guacamole']",6
879,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75,8.75,"['TomatilloRedChiliSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream']",5
880,1,Chips and Guacamole,,3.99,3.99,,0
880,1,Steak Bowl,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99,8.99,"['RoastedChiliCornSalsa(Medium)', 'BlackBeans', 'Rice', 'FajitaVeggies', 'Cheese', 'SourCream', 'Lettuce']",7
880,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream]]",8.49,8.49,"['RoastedChiliCornSalsa(Medium)', 'BlackBeans', 'Rice', 'Cheese', 'SourCream']",5
881,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]",11.25,11.25,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'SourCream', 'Cheese', 'Guacamole']",6
881,1,Chicken Burrito,"[Fresh Tomato Salsa, [Sour Cream, Cheese, Lettuce, Guacamole]]",11.25,11.25,"['FreshTomatoSalsa', 'SourCream', 'Cheese', 'Lettuce', 'Guacamole']",5
881,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'BlackBeans']",3
882,1,Chips and Guacamole,,4.45,4.45,,0
882,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Black Beans, Lettuce]]",8.75,8.75,"['RoastedChiliCornSalsa', 'FajitaVegetables', 'Rice', 'BlackBeans', 'Lettuce']",5
883,1,Chips and Guacamole,,4.45,4.45,,0
883,1,Canned Soft Drink,[Diet Coke],1.25,1.25,['DietCoke'],1
883,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Black Beans, Pinto Beans, Cheese, Lettuce]]",8.75,8.75,"['RoastedChiliCornSalsa', 'FajitaVegetables', 'BlackBeans', 'PintoBeans', 'Cheese', 'Lettuce']",6
884,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Sour Cream, Cheese, Lettuce]]",8.75,8.75,"['TomatilloRedChiliSalsa', 'Rice', 'BlackBeans', 'SourCream', 'Cheese', 'Lettuce']",6
884,1,Bottled Water,,1.5,1.5,,0
884,1,Chips,,2.15,2.15,,0
885,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Cheese, Lettuce, Guacamole]]",11.75,11.75,"['FreshTomatoSalsa', 'Rice', 'FajitaVegetables', 'BlackBeans', 'Cheese', 'Lettuce', 'Guacamole']",7
885,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Pinto Beans, Cheese, Lettuce, Guacamole]]",11.75,11.75,"['FreshTomatoSalsa', 'Rice', 'FajitaVegetables', 'PintoBeans', 'Cheese', 'Lettuce', 'Guacamole']",7
886,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,11.75,"['FreshTomatoSalsa', 'Rice', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",6
886,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,11.75,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",7
887,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Sour Cream, Cheese, Guacamole]]",11.75,11.75,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'SourCream', 'Cheese', 'Guacamole']",6
887,1,Bottled Water,,1.5,1.5,,0
888,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",5
888,1,Carnitas Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Sour Cream, Lettuce]]",9.25,9.25,"['FreshTomatoSalsa', 'Cheese', 'SourCream', 'Lettuce']",4
888,1,Canned Soft Drink,[Sprite],1.25,1.25,['Sprite'],1
888,1,Chicken Burrito,"[Fresh Tomato Salsa, [Black Beans, Cheese, Sour Cream]]",8.75,8.75,"['FreshTomatoSalsa', 'BlackBeans', 'Cheese', 'SourCream']",4
888,1,Chips,,2.15,2.15,,0
889,1,Steak Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Green Chili Salsa (Medium)], [Rice, Black Beans, Pinto Beans, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.99,8.99,"['RoastedChiliCornSalsa(Medium)', 'Tomatillo-GreenChiliSalsa(Medium)', 'Rice', 'BlackBeans', 'PintoBeans', 'FajitaVeggies', 'Cheese', 'SourCream', 'Lettuce']",9
889,1,Canned Soda,[Mountain Dew],1.09,1.09,['MountainDew'],1
890,1,Chips and Guacamole,,4.45,4.45,,0
890,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]",11.25,11.25,"['RoastedChiliCornSalsa', 'Rice', 'PintoBeans', 'Cheese', 'SourCream', 'Guacamole']",6
890,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Guacamole]]",11.75,11.75,"['RoastedChiliCornSalsa', 'Rice', 'PintoBeans', 'Cheese', 'SourCream', 'Guacamole']",6
891,1,Chips,,2.15,2.15,,0
891,1,Chicken Bowl,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['TomatilloRedChiliSalsa', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",5
891,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'BlackBeans']",3
892,1,Canned Soft Drink,[Lemonade],1.25,1.25,['Lemonade'],1
892,1,Steak Bowl,[Fresh Tomato Salsa],9.25,9.25,['FreshTomatoSalsa'],1
892,1,Chips,,2.15,2.15,,0
893,1,Steak Burrito,"[Tomatillo Green Chili Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,11.75,"['TomatilloGreenChiliSalsa', 'FajitaVegetables', 'Rice', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",7
893,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,"['RoastedChiliCornSalsa', 'FajitaVegetables', 'Rice', 'SourCream', 'Guacamole', 'Lettuce']",6
894,1,Veggie Burrito,"[Tomatillo Red Chili Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Lettuce]]",8.75,8.75,"['TomatilloRedChiliSalsa', 'FajitaVegetables', 'Rice', 'PintoBeans', 'Cheese', 'Lettuce']",6
894,1,Veggie Burrito,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Guacamole, Lettuce]]",11.25,11.25,"['FreshTomatoSalsa', 'FajitaVegetables', 'Rice', 'PintoBeans', 'Cheese', 'Guacamole', 'Lettuce']",7
894,1,Chips and Guacamole,,4.45,4.45,,0
895,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Cheese, Lettuce]]",8.49,8.49,"['FreshTomatoSalsa(Mild)', 'Rice', 'Cheese', 'Lettuce']",4
895,1,Side of Chips,,1.69,1.69,,0
896,1,Veggie Salad Bowl,"[Roasted Chili Corn Salsa, Fajita Vegetables]",8.75,8.75,"['RoastedChiliCornSalsa', 'FajitaVegetables']",2
896,1,Chicken Salad Bowl,"[Fresh Tomato Salsa, [Pinto Beans, Sour Cream, Cheese]]",8.75,8.75,"['FreshTomatoSalsa', 'PintoBeans', 'SourCream', 'Cheese']",4
897,1,Steak Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]",8.99,8.99,"['FreshTomatoSalsa(Mild)', 'PintoBeans', 'Rice', 'Cheese', 'SourCream']",5
897,1,Chicken Soft Tacos,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Cheese, Sour Cream]]",8.49,8.49,"['FreshTomatoSalsa(Mild)', 'PintoBeans', 'Rice', 'Cheese', 'SourCream']",5
898,1,Steak Crispy Tacos,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Sour Cream, Cheese, Lettuce]]",9.25,9.25,"['TomatilloRedChiliSalsa', 'Rice', 'PintoBeans', 'SourCream', 'Cheese', 'Lettuce']",6
898,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Guacamole]]",11.25,11.25,"['RoastedChiliCornSalsa', 'Rice', 'BlackBeans', 'Guacamole']",4
898,1,Chips and Tomatillo Red Chili Salsa,,2.95,2.95,,0
899,1,Chips and Guacamole,,4.45,4.45,,0
899,1,Steak Crispy Tacos,"[Fresh Tomato Salsa, Guacamole]",11.75,11.75,"['FreshTomatoSalsa', 'Guacamole']",2
899,1,6 Pack Soft Drink,[Coke],6.49,6.49,['Coke'],1
900,1,Carnitas Bowl,"[Roasted Chili Corn Salsa (Medium), [Rice, Guacamole, Lettuce]]",11.48,11.48,"['RoastedChiliCornSalsa(Medium)', 'Rice', 'Guacamole', 'Lettuce']",4
900,1,Steak Bowl,"[[Fresh Tomato Salsa (Mild), Tomatillo-Green Chili Salsa (Medium), Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Pinto Beans, Black Beans, Rice, Cheese, Sour Cream]]",8.99,8.99,"['FreshTomatoSalsa(Mild)', 'Tomatillo-GreenChiliSalsa(Medium)', 'RoastedChiliCornSalsa(Medium)', 'Tomatillo-RedChiliSalsa(Hot)', 'PintoBeans', 'BlackBeans', 'Rice', 'Cheese', 'SourCream']",9
901,4,Canned Soda,[Sprite],4.36,1.09,['Sprite'],1
901,1,Steak Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Sour Cream, Guacamole, Lettuce]]",11.48,11.48,"['FreshTomatoSalsa(Mild)', 'RoastedChiliCornSalsa(Medium)', 'BlackBeans', 'Rice', 'SourCream', 'Guacamole', 'Lettuce']",7
901,1,Steak Burrito,"[[Fresh Tomato Salsa (Mild), Roasted Chili Corn Salsa (Medium)], [Black Beans, Rice, Cheese, Lettuce]]",8.99,8.99,"['FreshTomatoSalsa(Mild)', 'RoastedChiliCornSalsa(Medium)', 'BlackBeans', 'Rice', 'Cheese', 'Lettuce']",6
901,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,"['FreshTomatoSalsa(Mild)', 'Rice', 'FajitaVeggies', 'Cheese', 'SourCream', 'Lettuce']",6
902,1,Carnitas Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]",11.48,11.48,"['FreshTomatoSalsa(Mild)', 'BlackBeans', 'Rice', 'Cheese', 'SourCream', 'Guacamole']",6
903,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice]]",8.75,8.75,"['FreshTomatoSalsa', 'FajitaVegetables', 'Rice']",3
903,1,Chips,,2.15,2.15,,0
903,1,Bottled Water,,1.5,1.5,,0
904,1,Barbacoa Burrito,"[[Roasted Chili Corn Salsa (Medium), Tomatillo-Red Chili Salsa (Hot)], [Black Beans, Rice, Cheese, Sour Cream]]",8.99,8.99,"['RoastedChiliCornSalsa(Medium)', 'Tomatillo-RedChiliSalsa(Hot)', 'BlackBeans', 'Rice', 'Cheese', 'SourCream']",6
904,1,Side of Chips,,1.69,1.69,,0
905,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole]]",11.25,11.25,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Guacamole']",6
905,1,Canned Soft Drink,[Nestea],1.25,1.25,['Nestea'],1
906,1,Carnitas Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25,9.25,"['TomatilloRedChiliSalsa', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",5
906,1,Barbacoa Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25,9.25,"['TomatilloRedChiliSalsa', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",5
907,1,Chicken Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Cheese]]",8.75,8.75,"['RoastedChiliCornSalsa', 'Rice', 'Cheese']",3
907,1,Steak Soft Tacos,"[Roasted Chili Corn Salsa, [Black Beans, Sour Cream, Lettuce]]",9.25,9.25,"['RoastedChiliCornSalsa', 'BlackBeans', 'SourCream', 'Lettuce']",4
907,2,Chips and Guacamole,,8.9,4.45,,0
907,1,Chips,,2.15,2.15,,0
907,1,Barbacoa Bowl,"[Fresh Tomato Salsa, [Rice, Fajita Vegetables, Black Beans, Sour Cream]]",9.25,9.25,"['FreshTomatoSalsa', 'Rice', 'FajitaVegetables', 'BlackBeans', 'SourCream']",5
908,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Pinto Beans, Rice, Fajita Veggies, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98,10.98,"['FreshTomatoSalsa(Mild)', 'PintoBeans', 'Rice', 'FajitaVeggies', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",8
908,1,Chicken Burrito,"[Tomatillo-Red Chili Salsa (Hot), [Pinto Beans, Rice, Fajita Veggies, Cheese, Lettuce]]",8.49,8.49,"['Tomatillo-RedChiliSalsa(Hot)', 'PintoBeans', 'Rice', 'FajitaVeggies', 'Cheese', 'Lettuce']",6
909,1,Chicken Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Sour Cream, Lettuce]]",8.75,8.75,"['TomatilloGreenChiliSalsa', 'Rice', 'PintoBeans', 'SourCream', 'Lettuce']",5
909,1,Barbacoa Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Lettuce]]",9.25,9.25,"['TomatilloRedChiliSalsa', 'Rice', 'Cheese', 'Lettuce']",4
909,2,Chips,,4.3,2.15,,0
910,1,Barbacoa Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Pinto Beans, Cheese, Sour Cream]]",9.25,9.25,"['TomatilloRedChiliSalsa', 'Rice', 'PintoBeans', 'Cheese', 'SourCream']",5
910,1,Chicken Bowl,[Fresh Tomato Salsa],8.75,8.75,['FreshTomatoSalsa'],1
911,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese]]",8.75,8.75,"['RoastedChiliCornSalsa', 'Rice', 'BlackBeans', 'Cheese']",4
911,1,Chips,,2.15,2.15,,0
911,1,Canned Soft Drink,[Diet Coke],1.25,1.25,['DietCoke'],1
912,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'FajitaVegetables', 'Rice', 'Lettuce']",4
912,1,Canned Soft Drink,[Lemonade],1.25,1.25,['Lemonade'],1
912,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['RoastedChiliCornSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Lettuce']",6
912,2,Chips and Fresh Tomato Salsa,,5.9,2.95,,0
913,1,Carnitas Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",9.25,9.25,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'Cheese', 'Lettuce']",5
913,1,Veggie Salad Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Pinto Beans, Cheese, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'FajitaVegetables', 'Rice', 'PintoBeans', 'Cheese', 'Lettuce']",6
913,1,Carnitas Burrito,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese]]",9.25,9.25,"['FreshTomatoSalsa', 'Rice', 'PintoBeans', 'Cheese']",4
913,1,Chips and Guacamole,,4.45,4.45,,0
914,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25,9.25,"['RoastedChiliCornSalsa', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",5
914,1,Steak Bowl,"[Tomatillo Green Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.75,11.75,"['TomatilloGreenChiliSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",7
915,2,Canned Soft Drink,[Coke],2.5,1.25,['Coke'],1
915,1,Steak Bowl,"[Fresh Tomato Salsa, Rice]",9.25,9.25,"['FreshTomatoSalsa', 'Rice']",2
915,1,Chips,,2.15,2.15,,0
916,1,Steak Bowl,"[Tomatillo Green Chili Salsa, [Rice, Pinto Beans, Cheese, Lettuce]]",9.25,9.25,"['TomatilloGreenChiliSalsa', 'Rice', 'PintoBeans', 'Cheese', 'Lettuce']",5
916,1,Bottled Water,,1.5,1.5,,0
916,1,Canned Soft Drink,[Coke],1.25,1.25,['Coke'],1
916,1,Veggie Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Guacamole, Lettuce]]",11.25,11.25,"['RoastedChiliCornSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",7
916,1,Chips and Tomatillo Red Chili Salsa,,2.95,2.95,,0
916,1,Chicken Bowl,"[Fresh Tomato Salsa, [Fajita Vegetables, Rice, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'FajitaVegetables', 'Rice', 'Lettuce']",4
916,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Fajita Vegetables, Cheese, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'FajitaVegetables', 'Cheese', 'Lettuce']",4
916,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Cheese, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'Cheese', 'Lettuce']",3
917,1,Chicken Burrito,"[Tomatillo-Green Chili Salsa (Medium), [Black Beans, Rice, Cheese, Sour Cream, Guacamole]]",10.98,10.98,"['Tomatillo-GreenChiliSalsa(Medium)', 'BlackBeans', 'Rice', 'Cheese', 'SourCream', 'Guacamole']",6
918,1,Chicken Burrito,"[Fresh Tomato Salsa, Rice]",8.75,8.75,"['FreshTomatoSalsa', 'Rice']",2
918,1,Chicken Soft Tacos,"[Fresh Tomato Salsa, [Rice, Cheese]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'Cheese']",3
919,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['TomatilloRedChiliSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Lettuce']",6
919,1,Chips,,2.15,2.15,,0
919,1,Canned Soft Drink,[Sprite],1.25,1.25,['Sprite'],1
920,1,Chicken Burrito,"[Fresh Tomato Salsa (Mild), [Black Beans, Rice, Cheese, Sour Cream, Guacamole, Lettuce]]",10.98,10.98,"['FreshTomatoSalsa(Mild)', 'BlackBeans', 'Rice', 'Cheese', 'SourCream', 'Guacamole', 'Lettuce']",7
921,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'PintoBeans', 'Cheese', 'SourCream', 'Lettuce']",6
921,1,Chips,,2.15,2.15,,0
921,1,Bottled Water,,1.5,1.5,,0
922,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Cheese, Lettuce, Fajita Vegetables, Rice]]",8.75,8.75,"['RoastedChiliCornSalsa', 'Cheese', 'Lettuce', 'FajitaVegetables', 'Rice']",5
922,1,Chips and Tomatillo Green Chili Salsa,,2.95,2.95,,0
922,1,Canned Soft Drink,[Sprite],1.25,1.25,['Sprite'],1
923,1,Carnitas Soft Tacos,"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25,9.25,"['RoastedChiliCornSalsa', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",5
923,1,Carnitas Soft Tacos,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25,9.25,"['TomatilloRedChiliSalsa', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",5
924,1,Chicken Burrito,"[Roasted Chili Corn Salsa (Medium), [Rice, Fajita Veggies, Cheese, Sour Cream, Lettuce]]",8.49,8.49,"['RoastedChiliCornSalsa(Medium)', 'Rice', 'FajitaVeggies', 'Cheese', 'SourCream', 'Lettuce']",6
924,1,Chips and Roasted Chili-Corn Salsa,,2.39,2.39,,0
925,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream']",5
925,1,Chips and Guacamole,,4.45,4.45,,0
926,1,Steak Burrito,"[Fresh Tomato Salsa, [Rice, Sour Cream, Lettuce]]",9.25,9.25,"['FreshTomatoSalsa', 'Rice', 'SourCream', 'Lettuce']",4
926,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['RoastedChiliCornSalsa', 'FajitaVegetables', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",6
926,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream]]",8.75,8.75,"['RoastedChiliCornSalsa', 'FajitaVegetables', 'Rice', 'Cheese', 'SourCream']",5
926,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['RoastedChiliCornSalsa', 'FajitaVegetables', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",6
926,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Lettuce]]",9.25,9.25,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'Lettuce']",4
926,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Lettuce']",6
926,1,Steak Burrito,"[Roasted Chili Corn Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",9.25,9.25,"['RoastedChiliCornSalsa', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",5
926,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'Cheese', 'Lettuce']",5
926,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'Lettuce']",3
926,1,Chicken Bowl,"[Fresh Tomato Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",5
926,1,Chicken Salad Bowl,"[Roasted Chili Corn Salsa, [Rice, Sour Cream]]",8.75,8.75,"['RoastedChiliCornSalsa', 'Rice', 'SourCream']",3
926,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",9.25,9.25,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Lettuce']",6
926,1,Chicken Burrito,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['RoastedChiliCornSalsa', 'Rice', 'BlackBeans', 'Cheese', 'SourCream', 'Lettuce']",6
926,1,Steak Bowl,"[Roasted Chili Corn Salsa, [Rice, Black Beans, Sour Cream]]",9.25,9.25,"['RoastedChiliCornSalsa', 'Rice', 'BlackBeans', 'SourCream']",4
926,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Fajita Vegetables, Rice, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['RoastedChiliCornSalsa', 'FajitaVegetables', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",6
926,1,Steak Bowl,"[Fresh Tomato Salsa, [Rice, Cheese]]",9.25,9.25,"['FreshTomatoSalsa', 'Rice', 'Cheese']",3
926,1,Chicken Burrito,"[Fresh Tomato Salsa, [Rice, Cheese, Lettuce]]",8.75,8.75,"['FreshTomatoSalsa', 'Rice', 'Cheese', 'Lettuce']",4
926,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Pinto Beans, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['RoastedChiliCornSalsa', 'Rice', 'PintoBeans', 'Cheese', 'SourCream', 'Lettuce']",6
926,1,Chicken Bowl,"[Roasted Chili Corn Salsa, [Rice, Cheese]]",8.75,8.75,"['RoastedChiliCornSalsa', 'Rice', 'Cheese']",3
926,1,Barbacoa Burrito,"[Fresh Tomato Salsa, [Rice, Black Beans, Cheese, Lettuce]]",9.25,9.25,"['FreshTomatoSalsa', 'Rice', 'BlackBeans', 'Cheese', 'Lettuce']",5
926,1,Chicken Burrito,"[Tomatillo Red Chili Salsa, [Rice, Cheese, Sour Cream, Lettuce]]",8.75,8.75,"['TomatilloRedChiliSalsa', 'Rice', 'Cheese', 'SourCream', 'Lettuce']",5
926,1,Steak Bowl,"[Tomatillo Red Chili Salsa, [Rice, Black Beans, Cheese]]",9.25,9.25,"['TomatilloRedChiliSalsa', 'Rice', 'BlackBeans', 'Cheese']",4
